Sale Key,City Key,Customer Key,Bill To Customer Key,Stock Item Key,invoice_date,delivery_date,Salesperson Key,WWI Invoice ID,Description,Package,Quantity,Unit Price,Tax Rate,Total Excluding Tax,Tax Amount,Profit,Total Including Tax,Total Dry Items,Total Chiller Items,Lineage Key,unit_price_implied,delivery_lag_days,year,month,quarter,year_month,margin_pct,has_customer
217249,112229,0,0,73,2016-04-08,2016-04-09,152,67102,Halloween skull mask (Gray) M,Each,48,18.0,15,864.0,129.6,144.0,993.6,48,0,11,18.0,1.0,2016,4,2,2016-04-01,16.666666666666668,False
217412,112229,0,0,132,2016-04-09,2016-04-10,168,67154,The Gu red shirt XML tag t-shirt (White) 7XL,Each,48,18.0,15,864.0,129.6,456.0,993.6,48,0,11,18.0,1.0,2016,4,2,2016-04-01,52.77777777777778,False
220050,112063,0,0,128,2016-04-21,2016-04-22,152,67987,The Gu red shirt XML tag t-shirt (Black) S,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
220613,72894,0,0,121,2016-04-26,2016-04-27,163,68163,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,48,18.0,15,864.0,129.6,480.0,993.6,48,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
223273,112167,0,0,130,2016-05-06,2016-05-07,168,68976,The Gu red shirt XML tag t-shirt (Black) XXS,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
226056,112229,0,0,72,2016-05-20,2016-05-21,158,69824,Halloween skull mask (Gray) L,Each,48,18.0,15,864.0,129.6,144.0,993.6,48,0,11,18.0,1.0,2016,5,2,2016-05-01,16.666666666666668,False
228210,113033,0,0,126,2016-05-31,,172,70495,The Gu red shirt XML tag t-shirt (Black) L,Each,48,18.0,15,864.0,129.6,528.0,993.6,48,0,11,18.0,,2016,5,2,2016-05-01,61.111111111111114,False
201084,108294,0,0,74,2016-01-12,2016-01-13,150,62032,Halloween skull mask (Gray) S,Each,96,18.0,15,1728.0,259.2,288.0,1987.2,96,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
208343,112081,0,0,126,2016-02-23,2016-02-24,143,64318,The Gu red shirt XML tag t-shirt (Black) L,Each,96,18.0,15,1728.0,259.2,1056.0,1987.2,96,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
208916,112063,0,0,129,2016-02-24,2016-02-25,155,64497,The Gu red shirt XML tag t-shirt (Black) XS,Each,96,18.0,15,1728.0,259.2,1056.0,1987.2,96,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
208863,112081,0,0,123,2016-02-24,2016-02-25,163,64483,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,96,18.0,15,1728.0,259.2,960.0,1987.2,96,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
211999,112081,0,0,127,2016-03-11,2016-03-12,163,65478,The Gu red shirt XML tag t-shirt (Black) M,Each,96,18.0,15,1728.0,259.2,1056.0,1987.2,96,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
212648,112897,0,0,137,2016-03-16,2016-03-17,143,65680,The Gu red shirt XML tag t-shirt (White) XXL,Each,96,18.0,15,1728.0,259.2,1008.0,1987.2,96,0,11,18.0,1.0,2016,3,1,2016-03-01,58.333333333333336,False
214203,112167,0,0,72,2016-03-23,2016-03-24,170,66151,Halloween skull mask (Gray) L,Each,96,18.0,15,1728.0,259.2,288.0,1987.2,96,0,11,18.0,1.0,2016,3,1,2016-03-01,16.666666666666668,False
217593,111992,0,0,120,2016-04-11,2016-04-12,170,67212,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,96,18.0,15,1728.0,259.2,960.0,1987.2,96,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
217678,113033,0,0,126,2016-04-11,2016-04-12,19,67237,The Gu red shirt XML tag t-shirt (Black) L,Each,96,18.0,15,1728.0,259.2,1056.0,1987.2,96,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
220095,108881,0,0,139,2016-04-21,2016-04-22,163,68000,The Gu red shirt XML tag t-shirt (White) L,Each,96,18.0,15,1728.0,259.2,1056.0,1987.2,96,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
226042,72610,0,0,121,2016-05-20,2016-05-21,161,69820,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,96,18.0,15,1728.0,259.2,960.0,1987.2,96,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
226369,72761,0,0,125,2016-05-23,2016-05-24,158,69920,The Gu red shirt XML tag t-shirt (Black) XL,Each,96,18.0,15,1728.0,259.2,1008.0,1987.2,96,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
201523,72646,0,0,130,2016-01-13,2016-01-14,163,62161,The Gu red shirt XML tag t-shirt (Black) XXS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
201708,115533,0,0,144,2016-01-14,2016-01-15,158,62225,The Gu red shirt XML tag t-shirt (White) 3XS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
201711,115533,0,0,73,2016-01-14,2016-01-15,158,62225,Halloween skull mask (Gray) M,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
203113,72761,0,0,71,2016-01-22,2016-01-23,152,62662,Halloween skull mask (Gray) XL,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
210515,72709,0,0,76,2016-03-02,2016-03-03,152,65007,Halloween zombie mask (Light Brown) L,Each,72,18.0,15,1296.0,194.4,-72.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
211103,72125,0,0,140,2016-03-07,2016-03-08,19,65192,The Gu red shirt XML tag t-shirt (White) M,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
211761,112081,0,0,136,2016-03-10,2016-03-11,143,65403,The Gu red shirt XML tag t-shirt (White) 3XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
212270,112229,0,0,124,2016-03-14,2016-03-15,19,65561,The Gu red shirt XML tag t-shirt (Black) XXL,Each,72,18.0,15,1296.0,194.4,756.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,58.333333333333336,False
213069,111992,0,0,136,2016-03-18,2016-03-19,167,65815,The Gu red shirt XML tag t-shirt (White) 3XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
213637,109634,0,0,124,2016-03-22,2016-03-23,163,65989,The Gu red shirt XML tag t-shirt (Black) XXL,Each,72,18.0,15,1296.0,194.4,756.0,1490.4,72,0,11,18.0,1.0,2016,3,1,2016-03-01,58.333333333333336,False
216261,107721,0,0,125,2016-04-04,2016-04-05,19,66788,The Gu red shirt XML tag t-shirt (Black) XL,Each,72,18.0,15,1296.0,194.4,756.0,1490.4,72,0,11,18.0,1.0,2016,4,2,2016-04-01,58.333333333333336,False
217248,112229,0,0,124,2016-04-08,2016-04-09,152,67102,The Gu red shirt XML tag t-shirt (Black) XXL,Each,72,18.0,15,1296.0,194.4,756.0,1490.4,72,0,11,18.0,1.0,2016,4,2,2016-04-01,58.333333333333336,False
219141,111993,0,0,75,2016-04-18,2016-04-19,165,67699,Halloween zombie mask (Light Brown) XL,Each,72,18.0,15,1296.0,194.4,-72.0,1490.4,72,0,11,18.0,1.0,2016,4,2,2016-04-01,-5.555555555555555,False
221258,72646,0,0,120,2016-04-28,2016-04-29,172,68368,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
222530,72894,0,0,77,2016-05-04,2016-05-05,161,68750,Halloween zombie mask (Light Brown) M,Each,72,18.0,15,1296.0,194.4,-72.0,1490.4,72,0,11,18.0,1.0,2016,5,2,2016-05-01,-5.555555555555555,False
224470,112229,0,0,73,2016-05-13,2016-05-14,163,69354,Halloween skull mask (Gray) M,Each,72,18.0,15,1296.0,194.4,216.0,1490.4,72,0,11,18.0,1.0,2016,5,2,2016-05-01,16.666666666666668,False
225116,108770,0,0,136,2016-05-16,2016-05-17,170,69542,The Gu red shirt XML tag t-shirt (White) 3XL,Each,72,18.0,15,1296.0,194.4,720.0,1490.4,72,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
226101,108294,0,0,129,2016-05-20,2016-05-21,170,69836,The Gu red shirt XML tag t-shirt (Black) XS,Each,72,18.0,15,1296.0,194.4,792.0,1490.4,72,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
226725,112394,0,0,132,2016-05-24,2016-05-25,158,70033,The Gu red shirt XML tag t-shirt (White) 7XL,Each,72,18.0,15,1296.0,194.4,684.0,1490.4,72,0,11,18.0,1.0,2016,5,2,2016-05-01,52.77777777777778,False
199960,108294,0,0,141,2016-01-06,2016-01-07,163,61682,The Gu red shirt XML tag t-shirt (White) S,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
201031,115533,0,0,73,2016-01-11,2016-01-12,150,62012,Halloween skull mask (Gray) M,Each,120,18.0,15,2160.0,324.0,360.0,2484.0,120,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
205601,72894,0,0,78,2016-02-04,2016-02-05,129,63441,Halloween zombie mask (Light Brown) S,Each,120,18.0,15,2160.0,324.0,-120.0,2484.0,120,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
208065,112897,0,0,120,2016-02-20,2016-02-21,155,64226,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,120,18.0,15,2160.0,324.0,1200.0,2484.0,120,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
209704,112167,0,0,127,2016-02-29,2016-03-01,165,64752,The Gu red shirt XML tag t-shirt (Black) M,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
210512,72709,0,0,139,2016-03-02,2016-03-03,152,65007,The Gu red shirt XML tag t-shirt (White) L,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
211197,112063,0,0,74,2016-03-07,2016-03-08,161,65223,Halloween skull mask (Gray) S,Each,120,18.0,15,2160.0,324.0,360.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,16.666666666666668,False
211557,109634,0,0,76,2016-03-09,2016-03-10,151,65340,Halloween zombie mask (Light Brown) L,Each,120,18.0,15,2160.0,324.0,-120.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
212269,112229,0,0,144,2016-03-14,2016-03-15,19,65561,The Gu red shirt XML tag t-shirt (White) 3XS,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
212884,66176,0,0,130,2016-03-17,2016-03-18,165,65758,The Gu red shirt XML tag t-shirt (Black) XXS,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,61.111111111111114,False
213072,111992,0,0,76,2016-03-18,2016-03-19,167,65815,Halloween zombie mask (Light Brown) L,Each,120,18.0,15,2160.0,324.0,-120.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
213016,112081,0,0,124,2016-03-18,2016-03-19,155,65802,The Gu red shirt XML tag t-shirt (Black) XXL,Each,120,18.0,15,2160.0,324.0,1260.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,58.333333333333336,False
213461,108137,0,0,136,2016-03-21,2016-03-22,170,65933,The Gu red shirt XML tag t-shirt (White) 3XL,Each,120,18.0,15,2160.0,324.0,1200.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
214284,107721,0,0,132,2016-03-23,2016-03-24,167,66176,The Gu red shirt XML tag t-shirt (White) 7XL,Each,120,18.0,15,2160.0,324.0,1140.0,2484.0,120,0,11,18.0,1.0,2016,3,1,2016-03-01,52.77777777777778,False
221163,108294,0,0,137,2016-04-28,2016-04-29,158,68337,The Gu red shirt XML tag t-shirt (White) XXL,Each,120,18.0,15,2160.0,324.0,1260.0,2484.0,120,0,11,18.0,1.0,2016,4,2,2016-04-01,58.333333333333336,False
221993,72610,0,0,136,2016-05-02,2016-05-03,152,68592,The Gu red shirt XML tag t-shirt (White) 3XL,Each,120,18.0,15,2160.0,324.0,1200.0,2484.0,120,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
222219,108137,0,0,128,2016-05-03,2016-05-04,152,68659,The Gu red shirt XML tag t-shirt (Black) S,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
225784,112330,0,0,121,2016-05-19,2016-05-20,163,69745,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,120,18.0,15,2160.0,324.0,1200.0,2484.0,120,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
226054,112229,0,0,128,2016-05-20,2016-05-21,158,69824,The Gu red shirt XML tag t-shirt (Black) S,Each,120,18.0,15,2160.0,324.0,1320.0,2484.0,120,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
227900,72894,0,0,78,2016-05-30,2016-05-31,168,70404,Halloween zombie mask (Light Brown) S,Each,120,18.0,15,2160.0,324.0,-120.0,2484.0,120,0,11,18.0,1.0,2016,5,2,2016-05-01,-5.555555555555555,False
228112,107607,0,0,138,2016-05-31,,163,70464,The Gu red shirt XML tag t-shirt (White) XL,Each,120,18.0,15,2160.0,324.0,1260.0,2484.0,120,0,11,18.0,,2016,5,2,2016-05-01,58.333333333333336,False
199055,108881,0,0,133,2016-01-02,2016-01-03,161,61398,The Gu red shirt XML tag t-shirt (White) 6XL,Each,84,18.0,15,1512.0,226.8,840.0,1738.8,84,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
203921,107558,0,0,71,2016-01-26,2016-01-27,129,62920,Halloween skull mask (Gray) XL,Each,84,18.0,15,1512.0,226.8,252.0,1738.8,84,0,11,18.0,1.0,2016,1,1,2016-01-01,16.666666666666668,False
204098,66176,0,0,124,2016-01-27,2016-01-28,163,62974,The Gu red shirt XML tag t-shirt (Black) XXL,Each,84,18.0,15,1512.0,226.8,882.0,1738.8,84,0,11,18.0,1.0,2016,1,1,2016-01-01,58.333333333333336,False
207738,107721,0,0,121,2016-02-18,2016-02-19,163,64125,The Gu red shirt XML tag t-shirt (Black) 5XL,Each,84,18.0,15,1512.0,226.8,840.0,1738.8,84,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
211998,112081,0,0,78,2016-03-11,2016-03-12,163,65478,Halloween zombie mask (Light Brown) S,Each,84,18.0,15,1512.0,226.8,-84.0,1738.8,84,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
214426,111992,0,0,120,2016-03-24,2016-03-25,163,66221,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,84,18.0,15,1512.0,226.8,840.0,1738.8,84,0,11,18.0,1.0,2016,3,1,2016-03-01,55.55555555555556,False
223796,112167,0,0,135,2016-05-10,2016-05-11,168,69140,The Gu red shirt XML tag t-shirt (White) 4XL,Each,84,18.0,15,1512.0,226.8,840.0,1738.8,84,0,11,18.0,1.0,2016,5,2,2016-05-01,55.55555555555556,False
223928,107721,0,0,72,2016-05-11,2016-05-12,161,69182,Halloween skull mask (Gray) L,Each,84,18.0,15,1512.0,226.8,252.0,1738.8,84,0,11,18.0,1.0,2016,5,2,2016-05-01,16.666666666666668,False
199617,109634,0,0,141,2016-01-05,2016-01-06,161,61572,The Gu red shirt XML tag t-shirt (White) S,Each,108,18.0,15,1944.0,291.6,1188.0,2235.6,108,0,11,18.0,1.0,2016,1,1,2016-01-01,61.111111111111114,False
201483,72894,0,0,132,2016-01-13,2016-01-14,129,62150,The Gu red shirt XML tag t-shirt (White) 7XL,Each,108,18.0,15,1944.0,291.6,1026.0,2235.6,108,0,11,18.0,1.0,2016,1,1,2016-01-01,52.77777777777778,False
201521,72646,0,0,119,2016-01-13,2016-01-14,163,62161,The Gu red shirt XML tag t-shirt (Black) 7XL,Each,108,18.0,15,1944.0,291.6,1026.0,2235.6,108,0,11,18.0,1.0,2016,1,1,2016-01-01,52.77777777777778,False
201617,112897,0,0,120,2016-01-14,2016-01-15,129,62198,The Gu red shirt XML tag t-shirt (Black) 6XL,Each,108,18.0,15,1944.0,291.6,1080.0,2235.6,108,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
202568,115533,0,0,135,2016-01-19,2016-01-20,155,62491,The Gu red shirt XML tag t-shirt (White) 4XL,Each,108,18.0,15,1944.0,291.6,1080.0,2235.6,108,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
204869,112381,0,0,130,2016-02-01,2016-02-02,163,63209,The Gu red shirt XML tag t-shirt (Black) XXS,Each,108,18.0,15,1944.0,291.6,1188.0,2235.6,108,0,11,18.0,1.0,2016,2,1,2016-02-01,61.111111111111114,False
205525,107607,0,0,136,2016-02-04,2016-02-05,151,63416,The Gu red shirt XML tag t-shirt (White) 3XL,Each,108,18.0,15,1944.0,291.6,1080.0,2235.6,108,0,11,18.0,1.0,2016,2,1,2016-02-01,55.55555555555556,False
206140,107607,0,0,138,2016-02-09,2016-02-10,158,63621,The Gu red shirt XML tag t-shirt (White) XL,Each,108,18.0,15,1944.0,291.6,1134.0,2235.6,108,0,11,18.0,1.0,2016,2,1,2016-02-01,58.333333333333336,False
206833,107607,0,0,72,2016-02-12,2016-02-13,129,63842,Halloween skull mask (Gray) L,Each,108,18.0,15,1944.0,291.6,324.0,2235.6,108,0,11,18.0,1.0,2016,2,1,2016-02-01,16.666666666666668,False
207675,72646,0,0,76,2016-02-18,2016-02-19,150,64104,Halloween zombie mask (Light Brown) L,Each,108,18.0,15,1944.0,291.6,-108.0,2235.6,108,0,11,18.0,1.0,2016,2,1,2016-02-01,-5.555555555555555,False
213274,112063,0,0,78,2016-03-21,2016-03-22,143,65879,Halloween zombie mask (Light Brown) S,Each,108,18.0,15,1944.0,291.6,-108.0,2235.6,108,0,11,18.0,1.0,2016,3,1,2016-03-01,-5.555555555555555,False
219775,107623,0,0,135,2016-04-20,2016-04-21,19,67900,The Gu red shirt XML tag t-shirt (White) 4XL,Each,108,18.0,15,1944.0,291.6,1080.0,2235.6,108,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
220623,107558,0,0,123,2016-04-26,2016-04-27,19,68166,The Gu red shirt XML tag t-shirt (Black) 3XL,Each,108,18.0,15,1944.0,291.6,1080.0,2235.6,108,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
221744,107623,0,0,144,2016-04-29,2016-04-30,19,68515,The Gu red shirt XML tag t-shirt (White) 3XS,Each,108,18.0,15,1944.0,291.6,1188.0,2235.6,108,0,11,18.0,1.0,2016,4,2,2016-04-01,61.111111111111114,False
222317,72125,0,0,144,2016-05-04,2016-05-05,171,68693,The Gu red shirt XML tag t-shirt (White) 3XS,Each,108,18.0,15,1944.0,291.6,1188.0,2235.6,108,0,11,18.0,1.0,2016,5,2,2016-05-01,61.111111111111114,False
224400,72125,0,0,138,2016-05-12,2016-05-13,161,69330,The Gu red shirt XML tag t-shirt (White) XL,Each,108,18.0,15,1944.0,291.6,1134.0,2235.6,108,0,11,18.0,1.0,2016,5,2,2016-05-01,58.333333333333336,False
225395,112394,0,0,74,2016-05-18,2016-05-19,174,69627,Halloween skull mask (Gray) S,Each,108,18.0,15,1944.0,291.6,324.0,2235.6,108,0,11,18.0,1.0,2016,5,2,2016-05-01,16.666666666666668,False
202969,72610,0,0,61,2016-01-21,2016-01-22,163,62614,20 mm Double sided bubble wrap 10m,Each,70,18.0,15,1260.0,189.0,700.0,1449.0,70,0,11,18.0,1.0,2016,1,1,2016-01-01,55.55555555555556,False
219464,107607,0,0,61,2016-04-19,2016-04-20,172,67796,20 mm Double sided bubble wrap 10m,Each,20,18.0,15,360.0,54.0,200.0,414.0,20,0,11,18.0,1.0,2016,4,2,2016-04-01,55.55555555555556,False
199539,112081,0,0,110,2016-01-05,2016-01-06,129,61545,Superhero action jacket (Blue) S,Each,9,25.0,15,225.0,33.75,54.0,258.75,9,0,11,25.0,1.0,2016,1,1,2016-01-01,24.0,False
200897,107721,0,0,110,2016-01-09,2016-01-10,143,61969,Superhero action jacket (Blue) S,Each,3,25.0,15,75.0,11.25,18.0,86.25,3,0,11,25.0,1.0,2016,1,1,2016-01-01,24.0,False
203155,107721,0,0,160,2016-01-22,2016-01-23,152,62674,RC toy sedan car with remote control (Blue) 1/50 scale,Each,9,25.0,15,225.0,33.75,112.5,258.75,9,0,11,25.0,1.0,2016,1,1,2016-01-01,50.0,False
205771,112167,0,0,3,2016-02-06,2016-02-07,129,63499,Void fill 200 L bag (White) 200L,Each,40,25.0,15,1000.0,150.0,360.0,1150.0,40,0,11,25.0,1.0,2016,2,1,2016-02-01,36.0,False
205772,112167,0,0,112,2016-02-06,2016-02-07,129,63499,Superhero action jacket (Blue) XXS,Each,2,25.0,15,50.0,7.5,12.0,57.5,2,0,11,25.0,1.0,2016,2,1,2016-02-01,24.0,False
207673,72646,0,0,160,2016-02-18,2016-02-19,150,64104,RC toy sedan car with remote control (Blue) 1/50 scale,Each,9,25.0,15,225.0,33.75,112.5,258.75,9,0,11,25.0,1.0,2016,2,1,2016-02-01,50.0,False
210591,112897,0,0,111,2016-03-03,2016-03-04,143,65035,Superhero action jacket (Blue) XS,Each,7,25.0,15,175.0,26.25,42.0,201.25,7,0,11,25.0,1.0,2016,3,1,2016-03-01,24.0,False
210628,107623,0,0,218,2016-03-03,2016-03-04,151,65046,USB rocket launcher (Gray),Each,3,25.0,15,75.0,11.25,46.5,86.25,3,0,11,25.0,1.0,2016,3,1,2016-03-01,62.0,False
211961,112081,0,0,3,2016-03-11,2016-03-12,165,65467,Void fill 200 L bag (White) 200L,Each,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0,11,25.0,1.0,2016,3,1,2016-03-01,36.0,False
213286,72894,0,0,3,2016-03-21,2016-03-22,170,65882,Void fill 200 L bag (White) 200L,Each,90,25.0,15,2250.0,337.5,810.0,2587.5,90,0,11,25.0,1.0,2016,3,1,2016-03-01,36.0,False
213421,72610,0,0,158,2016-03-21,2016-03-22,158,65920,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,9,25.0,15,225.0,33.75,112.5,258.75,9,0,11,25.0,1.0,2016,3,1,2016-03-01,50.0,False
214686,72646,0,0,111,2016-03-25,2016-03-26,165,66298,Superhero action jacket (Blue) XS,Each,2,25.0,15,50.0,7.5,12.0,57.5,2,0,11,25.0,1.0,2016,3,1,2016-03-01,24.0,False
218670,107607,0,0,113,2016-04-15,2016-04-16,172,67551,Superhero action jacket (Blue) 3XS,Each,3,25.0,15,75.0,11.25,18.0,86.25,3,0,11,25.0,1.0,2016,4,2,2016-04-01,24.0,False
218981,111993,0,0,110,2016-04-16,2016-04-17,165,67649,Superhero action jacket (Blue) S,Each,9,25.0,15,225.0,33.75,54.0,258.75,9,0,11,25.0,1.0,2016,4,2,2016-04-01,24.0,False
220187,112229,0,0,160,2016-04-22,2016-04-23,171,68033,RC toy sedan car with remote control (Blue) 1/50 scale,Each,9,25.0,15,225.0,33.75,112.5,258.75,9,0,11,25.0,1.0,2016,4,2,2016-04-01,50.0,False
222039,107623,0,0,158,2016-05-02,2016-05-03,163,68606,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,9,25.0,15,225.0,33.75,112.5,258.75,9,0,11,25.0,1.0,2016,5,2,2016-05-01,50.0,False
222770,108770,0,0,160,2016-05-05,2016-05-06,168,68825,RC toy sedan car with remote control (Blue) 1/50 scale,Each,2,25.0,15,50.0,7.5,25.0,57.5,2,0,11,25.0,1.0,2016,5,2,2016-05-01,50.0,False
224298,72761,0,0,3,2016-05-12,2016-05-13,174,69299,Void fill 200 L bag (White) 200L,Each,70,25.0,15,1750.0,262.5,630.0,2012.5,70,0,11,25.0,1.0,2016,5,2,2016-05-01,36.0,False
225633,107721,0,0,111,2016-05-19,2016-05-20,158,69699,Superhero action jacket (Blue) XS,Each,7,25.0,15,175.0,26.25,42.0,201.25,7,0,11,25.0,1.0,2016,5,2,2016-05-01,24.0,False
226723,112394,0,0,161,2016-05-24,2016-05-25,158,70033,RC toy sedan car with remote control (Red) 1/50 scale,Each,2,25.0,15,50.0,7.5,25.0,57.5,2,0,11,25.0,1.0,2016,5,2,2016-05-01,50.0,False
226823,115533,0,0,111,2016-05-25,2016-05-26,19,70066,Superhero action jacket (Blue) XS,Each,7,25.0,15,175.0,26.25,42.0,201.25,7,0,11,25.0,1.0,2016,5,2,2016-05-01,24.0,False
227633,107607,0,0,112,2016-05-27,2016-05-28,170,70318,Superhero action jacket (Blue) XXS,Each,2,25.0,15,50.0,7.5,12.0,57.5,2,0,11,25.0,1.0,2016,5,2,2016-05-01,24.0,False
227553,112330,0,0,161,2016-05-27,2016-05-28,161,70292,RC toy sedan car with remote control (Red) 1/50 scale,Each,2,25.0,15,50.0,7.5,25.0,57.5,2,0,11,25.0,1.0,2016,5,2,2016-05-01,50.0,False
228114,107607,0,0,111,2016-05-31,,163,70464,Superhero action jacket (Blue) XS,Each,2,25.0,15,50.0,7.5,12.0,57.5,2,0,11,25.0,,2016,5,2,2016-05-01,24.0,False
201841,107721,0,0,158,2016-01-15,2016-01-16,161,62263,RC toy sedan car with remote control (Yellow) 1/50 scale,Each,4,25.0,15,100.0,15.0,50.0,115.0,4,0,11,25.0,1.0,2016,1,1,2016-01-01,50.0,False
205324,72125,0,0,157,2016-02-03,2016-02-04,158,63350,RC toy sedan car with remote control (Pink) 1/50 scale,Each,4,25.0,15,100.0,15.0,50.0,115.0,4,0,11,25.0,1.0,2016,2,1,2016-02-01,50.0,False
205532,112381,0,0,160,2016-02-04,2016-02-05,163,63418,RC toy sedan car with remote control (Blue) 1/50 scale,Each,4,25.0,15,100.0,15.0,50.0,115.0,4,0,11,25.0,1.0,2016,2,1,2016-02-01,50.0,False
214202,112167,0,0,219,2016-03-23,2016-03-24,170,66151,USB missile launcher (Green),Each,4,25.0,15,100.0,15.0,62.0,115.0,4,0,11,25.0,1.0,2016,3,1,2016-03-01,62.0,False
215603,72709,0,0,218,2016-03-30,2016-03-31,161,66589,USB rocket launcher (Gray),Each,4,25.0,15,100.0,15.0,62.0,115.0,4,0,11,25.0,1.0,2016,3,1,2016-03-01,62.0,False
217676,113033,0,0,219,2016-04-11,2016-04-12,19,67237,USB missile launcher (Green),Each,4,25.0,15,100.0,15.0,62.0,115.0,4,0,11,25.0,1.0,2016,4,2,2016-04-01,62.0,False
